"fw","neg","pos","p","source","chargeDensity","phii","U:0","U:1","U:2","force:0","force:1","force:2","elec:0","elec:1","elec:2","Points:0","Points:1","Points:2"
3.35572,0.000766739,0.000744021,-8.401e-05,7.5652e-05,-2.27183e-05,671.609,-0.00252025,-0.00164361,0,-0.000502991,0.000873942,0,32324.1,-56160.9,0,0.0185,0.00925,0.00125
3.29722,0.00076263,0.000738087,-8.40464e-05,6.88874e-05,-2.45432e-05,663.754,-0.00247735,-0.00154127,0,-0.000513586,0.000924846,0,30558.3,-55013.5,0,0.01875,0.00925,0.00125
3.24396,0.00075886,0.00073224,-8.40726e-05,6.34543e-05,-2.66201e-05,656.33,-0.0024176,-0.00143981,0,-0.000526345,0.000984503,0,28872.6,-53989.8,0,0.019,0.00925,0.00125
3.19525,0.000755372,0.000726754,-8.4087e-05,5.87081e-05,-2.86173e-05,649.318,-0.00234184,-0.00134058,0,-0.000534263,0.00104044,0,27257.3,-53071.2,0,0.01925,0.00925,0.00125
3.15057,0.000752128,0.000721736,-8.40885e-05,5.43272e-05,-3.03923e-05,642.701,-0.00225103,-0.00124332,0,-0.000535186,0.0010878,0,25705.4,-52243.1,0,0.0195,0.00925,0.00125
3.10951,0.000749106,0.000717204,-8.40775e-05,5.01644e-05,-3.19012e-05,636.465,-0.00214629,-0.001147,0,-0.000529177,0.00112548,0,24210.8,-51493.8,0,0.01975,0.00925,0.00125
3.07172,0.000746285,0.000713139,-8.40558e-05,4.61581e-05,-3.31454e-05,630.596,-0.00202893,-0.00105044,0,-0.000517133,0.00115398,0,22768.6,-50813.8,0,0.02,0.00925,0.00125
3.03692,0.000743651,0.000709508,-8.40258e-05,4.22857e-05,-3.41433e-05,625.081,-0.00190054,-0.000952522,0,-0.000500132,0.00117428,0,21373.9,-50195.6,0,0.02025,0.00925,0.00125
3.00485,0.000741192,0.000706275,-8.39909e-05,3.85404e-05,-3.49169e-05,619.909,-0.00176292,-0.000852422,0,-0.000479186,0.00118745,0,20023,-49632.6,0,0.0205,0.00925,0.00125
2.97533,0.000738897,0.000703409,-8.39546e-05,3.4922e-05,-3.54875e-05,615.07,-0.0016181,-0.000749679,0,-0.00045517,0.00119439,0,18711.9,-49119.8,0,0.02075,0.00925,0.00125
2.94817,0.000736755,0.000700882,-8.39206e-05,3.14331e-05,-3.5874e-05,610.553,-0.00146836,-0.000644272,0,-0.000428822,0.00119593,0,17437.3,-48652.8,0,0.021,0.00925,0.00125
2.92325,0.000734761,0.000698667,-8.38921e-05,2.8078e-05,-3.60938e-05,606.351,-0.00131617,-0.00053668,0,-0.000400774,0.00119276,0,16196.2,-48228,0,0.02125,0.00925,0.00125
2.90044,0.000732906,0.000696742,-8.38721e-05,2.48634e-05,-3.61638e-05,602.455,-0.00116413,-0.000427919,0,-0.000371567,0.00118553,0,14985.7,-47842.5,0,0.0215,0.00925,0.00125
2.87963,0.000731185,0.000695084,-8.38625e-05,2.1797e-05,-3.61008e-05,598.858,-0.00101485,-0.000319565,0,-0.000341677,0.00117485,0,13803.2,-47493.8,0,0.02175,0.00925,0.00125
2.86074,0.000729595,0.000693674,-8.38647e-05,1.88843e-05,-3.59217e-05,595.554,-0.000870867,-0.000213697,0,-0.000311512,0.0011613,0,12646.4,-47179.8,0,0.022,0.00925,0.00125
2.84368,0.000728136,0.000692505,-8.38792e-05,1.61101e-05,-3.56314e-05,592.535,-0.000734578,-0.000112726,0,-0.000281329,0.00114505,0,11513.1,-46898.8,0,0.02225,0.00925,0.00125
2.8284,0.000726801,0.000691564,-8.39062e-05,1.34826e-05,-3.52373e-05,589.797,-0.000608168,-1.95931e-05,0,-0.000251371,0.00112636,0,10401.1,-46649.1,0,0.0225,0.00925,0.00125
2.81483,0.000725582,0.000690814,-8.3944e-05,1.10562e-05,-3.47678e-05,587.334,-0.000493333,6.23856e-05,0,-0.000221988,0.00110612,0,9308.64,-46429.5,0,0.02275,0.00925,0.00125
2.80292,0.000724473,0.000690194,-8.39895e-05,8.91785e-06,-3.42785e-05,585.143,-0.000390969,0.000130088,0,-0.000193591,0.00108608,0,8233.59,-46238.8,0,0.023,0.00925,0.00125
2.79259,0.000723488,0.000689659,-8.40384e-05,7.10207e-06,-3.38294e-05,583.217,-0.000301153,0.000181257,0,-0.000166461,0.00106809,0,7173.94,-46075.5,0,0.02325,0.00925,0.00125
2.78382,0.000722645,0.000689189,-8.40871e-05,5.58825e-06,-3.34558e-05,581.555,-0.000223465,0.000214303,0,-0.000140601,0.00105317,0,6127.53,-45938.5,0,0.0235,0.00925,0.00125
2.77653,0.000721947,0.000688766,-8.41331e-05,4.3782e-06,-3.31804e-05,580.154,-0.000157411,0.00022778,0,-0.000115868,0.00104198,0,5092.14,-45826.3,0,0.02375,0.00925,0.00125
2.77067,0.000721398,0.000688378,-8.41746e-05,3.46782e-06,-3.302e-05,579.01,-0.000102641,0.000220788,0,-9.20433e-05,0.00103496,0,4065.47,-45737.6,0,0.024,0.00925,0.00125
2.7662,0.000721001,0.000688014,-8.421e-05,2.84741e-06,-3.29866e-05,578.121,-5.9019e-05,0.000193163,0,-6.88529e-05,0.00103243,0,3045.17,-45670.9,0,0.02425,0.00925,0.00125
2.76306,0.000720755,0.00068767,-8.42398e-05,2.50633e-06,-3.30853e-05,577.487,-2.6966e-05,0.000145614,0,-4.59849e-05,0.00103451,0,2028.89,-45625,0,0.0245,0.00925,0.00125
2.76119,0.00072065,0.000687345,-8.4265e-05,2.44327e-06,-3.33059e-05,577.107,-7.99766e-06,8.00303e-05,0,-2.31091e-05,0.00104083,0,1014.33,-45598.4,0,0.02475,0.00925,0.00125
2.7605,0.000720631,0.000687187,-8.42767e-05,2.44611e-06,-3.3444e-05,576.979,0,0,0,-1.16274e-05,0.00104496,0,507.215,-45589.7,0,0.025,0.00925,0.00125
6.41587,0.000985089,0.000309232,-4.68722e-05,0.00196013,-0.000675857,861.382,0.00285408,0.00409746,0,-0.0375618,0.0603565,0,80349.4,-129272,0,0.01525,0.0095,0.00125
5.76213,0.000952688,0.000367428,-5.69922e-05,0.00158395,-0.00058526,840.973,0.00190876,0.00432166,0,-0.0322632,0.0441286,0,79632.9,-109348,0,0.0155,0.0095,0.00125
5.23239,0.000919441,0.000429987,-6.47474e-05,0.00125952,-0.000489453,821.566,0.000796012,0.00367842,0,-0.025278,0.0320649,0,74598.7,-95108.1,0,0.01575,0.0095,0.00125
4.81787,0.000887927,0.000497084,-7.08899e-05,0.000981203,-0.000390842,803.674,-0.000253274,0.00238385,0,-0.018534,0.0228858,0,68475.9,-85028.6,0,0.016,0.0095,0.00125
4.49574,0.00086124,0.000563661,-7.55152e-05,0.000745465,-0.000297578,787.328,-0.00103581,0.000996217,0,-0.0128907,0.0159248,0,62577.2,-77756.2,0,0.01625,0.0095,0.00125
4.24376,0.000839574,0.000622411,-7.87209e-05,0.000555076,-0.000217162,772.385,-0.00155882,-9.6159e-05,0,-0.00861845,0.0108124,0,57327.7,-72361.3,0,0.0165,0.0095,0.00125
4.04416,0.000821629,0.000670673,-8.07283e-05,0.000406343,-0.000150956,758.664,-0.00191988,-0.000879396,0,-0.00551606,0.00708631,0,52792.9,-68244.1,0,0.01675,0.0095,0.00125
3.88345,0.000807148,0.000706539,-8.19245e-05,0.000295151,-0.000100609,745.989,-0.00215812,-0.00138414,0,-0.0034046,0.00449806,0,48905.9,-65014,0,0.017,0.0095,0.00125
3.7516,0.00079564,0.000730446,-8.26083e-05,0.00021524,-6.51943e-05,734.211,-0.00231837,-0.00167572,0,-0.00205366,0.002797,0,45556.4,-62413.6,0,0.01725,0.0095,0.00125
3.6412,0.000786507,0.000743903,-8.29938e-05,0.000160372,-4.26038e-05,723.211,-0.00242647,-0.0018114,0,-0.00125411,0.00176391,0,42630.8,-60270.9,0,0.0175,0.0095,0.00125
3.54689,0.000779147,0.000749224,-8.32193e-05,0.0001243,-2.9923e-05,712.896,-0.00249716,-0.00184297,0,-0.000825185,0.00120076,0,40030.1,-58469.1,0,0.01775,0.0095,0.00125
3.46485,0.000773054,0.00074894,-8.33649e-05,0.000101302,-2.41149e-05,703.196,-0.00253871,-0.00181198,0,-0.000624197,0.000941283,0,37676.2,-56927.8,0,0.018,0.0095,0.00125
3.39237,0.00076785,0.000745284,-8.34712e-05,8.67061e-05,-2.25654e-05,694.058,-0.00255564,-0.00174777,0,-0.000549369,0.000859568,0,35511.3,-55590.6,0,0.01825,0.0095,0.00125
3.32756,0.000763274,0.000739937,-8.35557e-05,7.71097e-05,-2.3337e-05,685.44,-0.00255043,-0.00166877,0,-0.000535329,0.000869969,0,33494.6,-54417,0,0.0185,0.0095,0.00125
3.26907,0.000759161,0.000733996,-8.36235e-05,7.02847e-05,-2.51654e-05,677.31,-0.00252454,-0.00158515,0,-0.000544428,0.000920182,0,31598.2,-53377.5,0,0.01875,0.0095,0.00125
3.21595,0.000755407,0.000728087,-8.36751e-05,6.49066e-05,-2.73193e-05,669.641,-0.00247903,-0.00150151,0,-0.000557467,0.000981629,0,29802.5,-52449.9,0,0.019,0.0095,0.00125
3.16745,0.000751949,0.000722523,-8.37097e-05,6.02566e-05,-2.94254e-05,662.409,-0.00241482,-0.0014192,0,-0.000566105,0.00104058,0,28093.5,-51617,0,0.01925,0.0095,0.00125
3.12302,0.000748747,0.000717425,-8.3727e-05,5.59764e-05,-3.13218e-05,655.594,-0.00233291,-0.00133781,0,-0.000567665,0.00109158,0,26460.6,-50865.5,0,0.0195,0.0095,0.00125
3.08223,0.000745775,0.000712819,-8.37281e-05,5.19019e-05,-3.29562e-05,649.179,-0.00223443,-0.00125614,0,-0.000562045,0.00113321,0,24895.3,-50184.7,0,0.01975,0.0095,0.00125
3.0447,0.000743013,0.000708686,-8.37152e-05,4.79645e-05,-3.43261e-05,643.146,-0.0021207,-0.00117276,0,-0.000550101,0.0011658,0,23390.5,-49566,0,0.02,0.0095,0.00125
3.01014,0.000740443,0.000704996,-8.36916e-05,4.41376e-05,-3.54476e-05,637.484,-0.00199328,-0.00108632,0,-0.000532915,0.00119023,0,21940.2,-49002.5,0,0.02025,0.0095,0.00125
2.97831,0.000738054,0.000701713,-8.36612e-05,4.04129e-05,-3.63408e-05,632.177,-0.001854,-0.000995735,0,-0.000511506,0.00120744,0,20538.9,-48488.6,0,0.0205,0.0095,0.00125
2.94899,0.000735831,0.000698806,-8.36282e-05,3.67891e-05,-3.70244e-05,627.214,-0.00170497,-0.000900267,0,-0.00048675,0.00121827,0,19182.1,-48019.6,0,0.02075,0.0095,0.00125
2.92202,0.000733763,0.000696248,-8.3597e-05,3.32685e-05,-3.75147e-05,622.586,-0.00154859,-0.000799645,0,-0.000459387,0.00122341,0,17865.6,-47591.8,0,0.021,0.0095,0.00125
2.89726,0.000731842,0.000694017,-8.35715e-05,2.98555e-05,-3.78255e-05,618.281,-0.00138755,-0.000694132,0,-0.000430044,0.00122345,0,16585.6,-47202,0,0.02125,0.0095,0.00125
2.87458,0.000730057,0.000692088,-8.3555e-05,2.6557e-05,-3.797e-05,614.293,-0.00122478,-0.000584586,0,-0.000399268,0.0012189,0,15338.7,-46847.6,0,0.0215,0.0095,0.00125
2.85389,0.000728403,0.000690441,-8.355e-05,2.33826e-05,-3.79617e-05,610.612,-0.00106341,-0.000472518,0,-0.00036755,0.00121029,0,14122,-46526.5,0,0.02175,0.0095,0.00125
2.83509,0.000726873,0.000689057,-8.35579e-05,2.03442e-05,-3.78159e-05,607.232,-0.00090661,-0.000360106,0,-0.000335335,0.00119813,0,12932.9,-46236.9,0,0.022,0.0095,0.00125
2.8181,0.000725463,0.000687914,-8.35789e-05,1.74555e-05,-3.75492e-05,604.146,-0.000757434,-0.00025016,0,-0.000303023,0.00118301,0,11768.7,-45977.3,0,0.02225,0.0095,0.00125
2.80288,0.000724172,0.000686997,-8.36122e-05,1.47217e-05,-3.71742e-05,601.347,-0.000618694,-0.000145932,0,-0.000270926,0.00116532,0,10627.3,-45746.4,0,0.0225,0.0095,0.00125
2.78935,0.000722996,0.000686298,-8.36566e-05,1.21403e-05,-3.66985e-05,598.832,-0.000492829,-5.0933e-05,0,-0.000239278,0.00114529,0,9506.5,-45543.1,0,0.02275,0.0095,0.00125
2.77746,0.000721926,0.000685787,-8.37096e-05,9.75538e-06,-3.61391e-05,596.594,-0.000381659,3.10034e-05,0,-0.000208334,0.00112346,0,8404.28,-45366.2,0,0.023,0.0095,0.00125
2.76716,0.000720955,0.000685404,-8.37668e-05,7.66077e-06,-3.55507e-05,594.63,-0.000286077,9.63323e-05,0,-0.000178478,0.00110149,0,7318.68,-45214.9,0,0.02325,0.0095,0.00125
2.75841,0.000720094,0.000685093,-8.38238e-05,5.90836e-06,-3.50012e-05,592.935,-0.000205923,0.000142682,0,-0.000150003,0.00108145,0,6247.61,-45088,0,0.0235,0.0095,0.00125
2.75114,0.000719362,0.000684827,-8.38767e-05,4.49365e-06,-3.4535e-05,591.506,-0.00014034,0.000168715,0,-0.000122918,0.0010646,0,5188.89,-44984.1,0,0.02375,0.0095,0.00125
2.74531,0.000718767,0.000684589,-8.3923e-05,3.40833e-06,-3.41779e-05,590.34,-8.82813e-05,0.000173743,0,-9.70545e-05,0.0010517,0,4140.25,-44902.1,0,0.024,0.0095,0.00125
2.74085,0.000718311,0.000684367,-8.39615e-05,2.64841e-06,-3.39442e-05,589.436,-4.87755e-05,0.000157811,0,-7.21458e-05,0.00104311,0,3099.35,-44840.6,0,0.02425,0.0095,0.00125
2.73772,0.000717993,0.00068415,-8.39921e-05,2.20861e-06,-3.38427e-05,588.791,-2.1248e-05,0.000121869,0,-4.78822e-05,0.00103903,0,2063.82,-44798.1,0,0.0245,0.0095,0.00125
2.73586,0.000717807,0.000683936,-8.4016e-05,2.09037e-06,-3.3871e-05,588.404,-5.88445e-06,6.80286e-05,0,-2.39281e-05,0.00103935,0,1031.33,-44773.5,0,0.02475,0.0095,0.00125
2.73517,0.000717745,0.000683828,-8.40264e-05,2.07468e-06,-3.39161e-05,588.275,0,0,0,-1.19855e-05,0.00104056,0,515.565,-44765.5,0,0.025,0.0095,0.00125
7.1793,0.00101408,0.000233379,-3.77357e-05,0.00243411,-0.0007807,894.52,0.00354727,0.00523665,0,-0.0586889,0.0711049,0,108263,-131707,0,0.01525,0.00975,0.00125
6.11987,0.000973118,0.000304866,-5.14151e-05,0.00185587,-0.000668252,868.241,0.00236826,0.0054633,0,-0.0459567,0.0483928,0,99148.6,-105072,0,0.0155,0.00975,0.00125
5.39487,0.000933304,0.000378432,-6.03546e-05,0.00142444,-0.000554872,844.946,0.00114172,0.00479917,0,-0.0336723,0.0342072,0,87589.1,-89564.8,0,0.01575,0.00975,0.00125
4.88493,0.000896009,0.000455138,-6.74662e-05,0.00108681,-0.000440871,824.446,6.2123e-05,0.00334709,0,-0.0236214,0.0241891,0,77322.8,-79713.8,0,0.016,0.00975,0.00125
4.51464,0.000864771,0.000530966,-7.30153e-05,0.000814149,-0.000333804,806.284,-0.000759675,0.00169937,0,-0.0159148,0.0167634,0,68842.2,-73005.1,0,0.01625,0.00975,0.00125
4.23748,0.000840399,0.00059755,-7.6918e-05,0.000599616,-0.000242849,790.025,-0.00132452,0.000386752,0,-0.0104169,0.0113874,0,61942.5,-68180.6,0,0.0165,0.00975,0.00125
4.02438,0.000820619,0.000652297,-7.93921e-05,0.000434577,-0.000168322,775.313,-0.00173303,-0.00055592,0,-0.00656345,0.00747186,0,56314.4,-64559.2,0,0.01675,0.00975,0.00125
3.85648,0.000804912,0.000693364,-8.08898e-05,0.000312117,-0.000111547,761.868,-0.00201444,-0.00116687,0,-0.00399025,0.0047346,0,51679,-61743.4,0,0.017,0.00975,0.00125
3.72095,0.00079264,0.000720958,-8.17758e-05,0.000224951,-7.16825e-05,749.474,-0.00221065,-0.00152595,0,-0.00237019,0.00293037,0,47801.4,-59486.2,0,0.01725,0.00975,0.00125
3.60886,0.00078306,0.000736846,-8.22978e-05,0.000165628,-4.62138e-05,737.967,-0.00235093,-0.00170787,0,-0.00142033,0.00182928,0,44492.5,-57629.2,0,0.0175,0.00975,0.00125
3.51397,0.000775452,0.000743643,-8.26183e-05,0.000127021,-3.1809e-05,727.227,-0.00245064,-0.0017739,0,-0.000912049,0.00122402,0,41605.6,-56067.2,0,0.01775,0.00975,0.00125
3.43198,0.000769231,0.000744169,-8.28329e-05,0.00010274,-2.50625e-05,717.164,-0.00251824,-0.00177094,0,-0.000672223,0.000940601,0,39031.9,-54729.1,0,0.018,0.00975,0.00125
3.35987,0.000763969,0.000740902,-8.29918e-05,8.76214e-05,-2.3067e-05,707.711,-0.00255838,-0.0017313,0,-0.000580302,0.000846796,0,36693.7,-53565.6,0,0.01825,0.00975,0.00125
3.29559,0.000759378,0.000735703,-8.31177e-05,7.79228e-05,-2.36754e-05,698.818,-0.00257371,-0.00167492,0,-0.000559948,0.000852296,0,34537.1,-52541.9,0,0.0185,0.00975,0.00125
3.23772,0.000755273,0.000729783,-8.32188e-05,7.12008e-05,-2.54903e-05,690.443,-0.00256582,-0.00161268,0,-0.000567563,0.000901707,0,32525.4,-51632.5,0,0.01875,0.00975,0.00125
3.18521,0.000751544,0.00072384,-8.3297e-05,6.60087e-05,-2.77043e-05,682.555,-0.00253586,-0.00154944,0,-0.000580991,0.000964605,0,30633.1,-50818.4,0,0.019,0.00975,0.00125
3.13732,0.000748123,0.000718218,-8.33526e-05,6.15638e-05,-2.99047e-05,675.126,-0.00248483,-0.00148659,0,-0.000590562,0.00102625,0,28841.8,-50085.3,0,0.01925,0.00975,0.00125
3.09347,0.000744967,0.000713056,-8.33862e-05,5.7478e-05,-3.19112e-05,668.134,-0.00241373,-0.00142361,0,-0.000593065,0.00108064,0,27137.8,-49421.7,0,0.0195,0.00975,0.00125
3.0532,0.000742051,0.000708386,-8.33994e-05,5.35741e-05,-3.36637e-05,661.557,-0.00232366,-0.00135913,0,-0.000588213,0.00112611,0,25510.4,-48818.6,0,0.01975,0.00975,0.00125
3.01616,0.00073935,0.000704194,-8.33951e-05,4.97778e-05,-3.5156e-05,655.379,-0.00221592,-0.00129151,0,-0.000576816,0.00116281,0,23950.7,-48268.9,0,0.02,0.00975,0.00125
2.98204,0.00073685,0.000700448,-8.33772e-05,4.60604e-05,-3.64021e-05,649.582,-0.00209199,-0.00121916,0,-0.000559941,0.00119152,0,22451.3,-47766.6,0,0.02025,0.00975,0.00125
2.9506,0.000734535,0.000697115,-8.33502e-05,4.24123e-05,-3.74202e-05,644.153,-0.00195366,-0.0011407,0,-0.000538601,0.00121307,0,21005.8,-47307.1,0,0.0205,0.00975,0.00125
2.92164,0.000732391,0.000694164,-8.33193e-05,3.88317e-05,-3.82266e-05,639.079,-0.00180299,-0.00105508,0,-0.000513663,0.0012282,0,19608.7,-46886.5,0,0.02075,0.00975,0.00125
2.89497,0.000730407,0.000691572,-8.32892e-05,3.53206e-05,-3.88346e-05,634.349,-0.00164241,-0.000961711,0,-0.000485853,0.0012375,0,18255,-46501.6,0,0.021,0.00975,0.00125
2.87048,0.00072857,0.000689316,-8.32648e-05,3.18833e-05,-3.92546e-05,629.952,-0.00147468,-0.000860532,0,-0.000455784,0.00124142,0,16940.4,-46149.9,0,0.02125,0.00975,0.00125
2.84802,0.00072687,0.000687375,-8.32498e-05,2.85272e-05,-3.94957e-05,625.879,-0.00130294,-0.000752123,0,-0.000423991,0.00124036,0,15661.1,-45829.2,0,0.0215,0.00975,0.00125
2.8275,0.000725298,0.000685732,-8.32473e-05,2.52626e-05,-3.95663e-05,622.121,-0.00113063,-0.000637792,0,-0.000390959,0.00123468,0,14413.9,-45537.9,0,0.02175,0.00975,0.00125
2.80885,0.000723845,0.000684368,-8.3259e-05,2.21035e-05,-3.94769e-05,618.672,-0.000961426,-0.000519644,0,-0.00035714,0.00122477,0,13195.6,-45274.5,0,0.022,0.00975,0.00125
2.79198,0.000722504,0.000683264,-8.32852e-05,1.9068e-05,-3.92402e-05,615.523,-0.000799057,-0.000400605,0,-0.000322962,0.00121106,0,12003.5,-45037.8,0,0.02225,0.00975,0.00125
2.77684,0.00072127,0.000682397,-8.33247e-05,1.61782e-05,-3.88727e-05,612.67,-0.000647111,-0.00028435,0,-0.000288831,0.0011941,0,10835.4,-44826.9,0,0.0225,0.00975,0.00125
2.76339,0.00072014,0.000681746,-8.33755e-05,1.34577e-05,-3.83943e-05,610.106,-0.000508778,-0.000175066,0,-0.000255116,0.00117451,0,9688.79,-44640.8,0,0.02275,0.00975,0.00125
2.75155,0.000719115,0.000681302,-8.34345e-05,1.08984e-05,-3.78135e-05,607.826,-0.000386641,-7.69797e-05,0,-0.00022206,0.00115255,0,8561.74,-44478.7,0,0.023,0.00975,0.00125
2.74129,0.000718186,0.000681038,-8.34983e-05,8.54132e-06,-3.71484e-05,605.825,-0.000282444,5.56621e-06,0,-0.00018991,0.00112875,0,7452.23,-44339.8,0,0.02325,0.00975,0.00125
2.73257,0.000717344,0.000680892,-8.35621e-05,6.48991e-06,-3.64519e-05,604.099,-0.000196777,6.87389e-05,0,-0.000159013,0.00110468,0,6358.33,-44223.2,0,0.0235,0.00975,0.00125
2.72533,0.000716596,0.000680803,-8.36215e-05,4.80851e-06,-3.57928e-05,602.646,-0.000128981,0.000110272,0,-0.000129615,0.00108239,0,5278,-44127.9,0,0.02375,0.00975,0.00125
2.71952,0.000715963,0.000680735,-8.36729e-05,3.50484e-06,-3.52285e-05,601.461,-7.75305e-05,0.000129359,0,-0.000101734,0.00106354,0,4209.04,-44052.7,0,0.024,0.00975,0.00125
2.71508,0.000715459,0.000680669,-8.37145e-05,2.56494e-06,-3.47898e-05,600.542,-4.05825e-05,0.000126229,0,-7.51651e-05,0.00104898,0,3149.14,-43996.4,0,0.02425,0.00975,0.00125
2.71196,0.000715084,0.000680592,-8.37464e-05,1.98974e-06,-3.44918e-05,599.886,-1.64808e-05,0.000101956,0,-4.95927e-05,0.00103911,0,2095.92,-43957.6,0,0.0245,0.00975,0.00125
2.71011,0.000714833,0.000680491,-8.37692e-05,1.78451e-06,-3.43413e-05,599.493,-4.06678e-06,5.8699e-05,0,-2.46578e-05,0.00103407,0,1046.96,-43935.1,0,0.02475,0.00975,0.00125
2.70941,0.000714738,0.000680434,-8.37786e-05,1.73578e-06,-3.43032e-05,599.362,0,0,0,-1.23027e-05,0.00103276,0,523.246,-43927.8,0,0.025,0.00975,0.00125
8.27854,0.00103796,0.00017164,-3.24151e-05,0.00302491,-0.000866315,927.236,0.00245106,0.00620168,0,-0.0954242,0.0658703,0,157606,-110717,0,0.01525,0.01,0.00125
6.41258,0.000988949,0.000255471,-4.80082e-05,0.00207892,-0.000733479,893.509,0.00200716,0.00652643,0,-0.062023,0.0454186,0,121775,-90104.2,0,0.0155,0.01,0.00125
5.47018,0.000943301,0.000338281,-5.74169e-05,0.00153449,-0.000605021,866.348,0.00103108,0.00581959,0,-0.0419022,0.0327275,0,99956.5,-78706.2,0,0.01575,0.01,0.00125
4.88829,0.000901422,0.000422124,-6.48444e-05,0.00115138,-0.000479298,843.531,0.000115198,0.00423903,0,-0.0282399,0.0235671,0,85035.5,-71517.4,0,0.016,0.01,0.00125
4.49045,0.000866644,0.000504089,-7.09266e-05,0.000855732,-0.000362555,823.831,-0.000614556,0.00239399,0,-0.0186079,0.0165866,0,74110.3,-66561.5,0,0.01625,0.01,0.00125
4.20182,0.00083991,0.000576181,-7.53172e-05,0.000627016,-0.000263729,806.476,-0.00115677,0.000891941,0,-0.012012,0.0114062,0,65773.6,-62934.2,0,0.0165,0.01,0.00125
3.98397,0.000818593,0.000635718,-7.81612e-05,0.00045225,-0.000182874,790.944,-0.00157535,-0.000197962,0,-0.00750091,0.00756034,0,59230.2,-60162.9,0,0.01675,0.01,0.00125
3.81451,0.000801867,0.000680996,-7.99205e-05,0.000322501,-0.000120871,776.861,-0.00188258,-0.000917001,0,-0.00451704,0.00481452,0,53979,-57973.6,0,0.017,0.01,0.00125
3.67902,0.000788964,0.000711727,-8.09889e-05,0.000230501,-7.72371e-05,763.954,-0.00210641,-0.00134552,0,-0.00265435,0.00298145,0,49670.6,-56194.2,0,0.01725,0.01,0.00125
3.56781,0.000779032,0.000729772,-8.16376e-05,0.000168172,-4.92598e-05,752.025,-0.00227412,-0.00157572,0,-0.00156741,0.00185066,0,46049.8,-54712,0,0.0175,0.01,0.00125
3.47418,0.000771243,0.000737928,-8.20487e-05,0.000127905,-3.33138e-05,740.929,-0.00239999,-0.00167841,0,-0.00098594,0.00122203,0,42930.2,-53451.4,0,0.01775,0.01,0.00125
3.39356,0.000764939,0.000739233,-8.23306e-05,0.000102886,-2.57066e-05,730.56,-0.00249198,-0.00170581,0,-0.000709918,0.000923098,0,40177.8,-52360.4,0,0.018,0.01,0.00125
3.32283,0.00075965,0.000736364,-8.25415e-05,8.75953e-05,-2.32867e-05,720.841,-0.00255451,-0.0016931,0,-0.000601918,0.000820478,0,37698.5,-51403,0,0.01825,0.01,0.00125
3.25986,0.000755062,0.000731335,-8.27086e-05,7.80331e-05,-2.37266e-05,711.711,-0.00259015,-0.00166167,0,-0.0005756,0.000821954,0,35427.7,-50553.5,0,0.0185,0.01,0.00125
3.20319,0.000750978,0.000725467,-8.28429e-05,7.15882e-05,-2.55117e-05,703.127,-0.00260052,-0.00162307,0,-0.000581879,0.000870442,0,33321.6,-49793.1,0,0.01875,0.01,0.00125
3.15178,0.000747281,0.000719515,-8.29479e-05,6.67175e-05,-2.77663e-05,695.05,-0.00258681,-0.00158246,0,-0.00059584,0.000934336,0,31349.7,-49107.4,0,0.019,0.01,0.00125
3.10489,0.000743901,0.000713858,-8.30246e-05,6.25893e-05,-3.00428e-05,687.452,-0.00255002,-0.00154125,0,-0.000606555,0.000998176,0,29490.2,-48485.9,0,0.01925,0.01,0.00125
3.06193,0.000740794,0.00070865,-8.30743e-05,5.87933e-05,-3.21442e-05,680.305,-0.00249115,-0.00149889,0,-0.000610298,0.00105555,0,27727.3,-47919.8,0,0.0195,0.01,0.00125
3.02247,0.000737933,0.00070393,-8.30992e-05,5.51436e-05,-3.4003e-05,673.588,-0.00241124,-0.00145387,0,-0.000606596,0.00110456,0,26048.2,-47402.3,0,0.01975,0.01,0.00125
2.98614,0.000735295,0.000699685,-8.31028e-05,5.15626e-05,-3.561e-05,667.281,-0.0023115,-0.00140437,0,-0.000596194,0.0011452,0,24442.5,-46928,0,0.02,0.01,0.00125
2.95266,0.000732864,0.000695887,-8.30895e-05,4.80207e-05,-3.69773e-05,661.367,-0.00219334,-0.00134854,0,-0.000580136,0.00117814,0,22901.9,-46492.4,0,0.02025,0.01,0.00125
2.92177,0.000730626,0.000692505,-8.30646e-05,4.45079e-05,-3.81212e-05,655.83,-0.0020584,-0.00128472,0,-0.000559418,0.00120413,0,21419.1,-46091.9,0,0.0205,0.01,0.00125
2.8933,0.000728566,0.00068951,-8.30339e-05,4.10221e-05,-3.9056e-05,650.657,-0.00190867,-0.00121152,0,-0.000534887,0.0012238,0,19987.6,-45723.6,0,0.02075,0.01,0.00125
2.86705,0.000726672,0.00068688,-8.3003e-05,3.75646e-05,-3.97923e-05,645.836,-0.00174646,-0.00112798,0,-0.000507243,0.00123763,0,18602.2,-45385,0,0.021,0.01,0.00125
2.84291,0.000724929,0.000684592,-8.29773e-05,3.41401e-05,-4.03372e-05,641.356,-0.00157454,-0.00103365,0,-0.000477076,0.00124598,0,17257.9,-45074.2,0,0.02125,0.01,0.00125
